Date,Location_1,Avg(RLA%)Ckt-1-C01,Avg(RLA%)Ckt-2-C01,Approach temp-C01,Avg(RLA%)Ckt-1-C02,Avg(RLA%)Ckt-2-C02,Approach temp-C02,Avg(RLA%)Ckt-1-C03,Avg(RLA%)Ckt-2-C03,Approach temp-C03,Avg(RLA%)Ckt-1-C04,Avg(RLA%)Ckt-2-C04,Approach temp-C04,Location_2,Avg(RLA%)Ckt-1-D01,Avg(RLA%)Ckt-2-D01,Approach temp-D01,Avg(RLA%)Ckt-1-D02,Avg(RLA%)Ckt-2-D02,Approach temp-D02,Avg(RLA%)Ckt-1-D03,Avg(RLA%)Ckt-2-D03,Approach temp-D03,Avg(RLA%)Ckt-1-D04,Avg(RLA%)Ckt-2-D04,Approach temp-D04
9/9/2023,Building_C,76,74,3.6,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/9/2023,Building_C,74,71,3,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/9/2023,Building_C,75,76,3.7,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/9/2023,Building_C,79,80,3.8,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/9/2023,Building_C,73,75,3.8,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/9/2023,Building_C,79,82,4.3,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/9/2023,Building_C,87,89,4.9,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/9/2023,Building_C,87,85,3.7,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/9/2023,Building_C,82,82,4.2,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/9/2023,Building_C,77,75,3.7,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/9/2023,Building_C,90,90,4.7,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/9/2023,Building_C,68,71,3.1,0,0,0,74,72,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/9/2023,Building_C,66,70,2.8,0,0,0,67,70,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/9/2023,Building_C,67,69,2.9,0,0,0,69,69,3.9,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/9/2023,Building_C,67,69,3,0,0,0,71,69,3.4,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/9/2023,Building_C,71,69,3.2,0,0,0,72,71,2.8,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/9/2023,Building_C,86,88,4.8,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/9/2023,Building_C,73,72,3.2,0,0,0,75,72,3.7,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/9/2023,Building_C,72,74,3.3,0,0,0,76,74,3.9,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/9/2023,Building_C,101,100,5.7,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/9/2023,Building_C,71,71,3,0,0,0,75,73,4.2,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/9/2023,Building_C,73,75,2.9,0,0,0,76,79,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Building_C,70,74,2.8,0,0,0,74,78,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/10/2023,Building_C,70,72,2.8,0,0,0,74,77,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2023,Building_C,71,74,2.8,0,0,0,85,83,3.5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2023,Building_C,0,0,0,0,0,0,89,89,5,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/10/2023,Building_C,72,74,3.1,0,0,0,88,88,4.9,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2023,Building_C,0,0,0,0,0,0,86,89,5.6,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2023,Building_C,74,77,3.1,0,0,0,0,0,0,85,87,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2023,Building_C,82,83,4.4,0,0,0,0,0,0,76,78,2.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2023,Building_C,68,69,3.4,0,0,0,0,0,0,81,78,3.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2023,Building_C,68,71,3.3,0,0,0,0,0,0,78,77,3.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2023,Building_C,68,71,0,0,0,0,0,0,0,80,77,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2023,Building_C,0,0,0,0,0,0,0,0,0,84,81,3.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2023,Building_C,0,0,0,0,0,0,0,0,0,81,83,3.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2023,Building_C,0,0,0,0,0,0,0,0,0,68,70,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2023,Building_C,0,0,0,0,0,0,0,0,0,70,71,3.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2023,Building_C,0,0,0,0,0,0,73,74,2.2,69,67,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/10/2023,Building_C,0,0,0,0,0,0,70,70,3.4,58,58,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2023,Building_C,0,0,0,0,0,0,76,75,3.7,70,68,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/10/2023,Building_C,0,0,0,0,0,0,66,68,1.4,57,59,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/10/2023,Building_C,0,0,0,0,0,0,68,72,1.5,66,66,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2023,Building_C,0,0,0,0,0,0,68,72,1.4,62,64,3.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2023,Building_C,0,0,0,0,0,0,71,69,1.3,58,61,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/10/2023,Building_C,0,0,0,0,0,0,70,73,2.4,55,56,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/10/2023,Building_C,0,0,0,0,0,0,73,71,1.2,65,66,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/10/2023,Building_C,0,0,0,0,0,0,73,75,1.4,64,66,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/10/2023,Building_C,0,0,0,0,0,0,69,73,1.5,65,67,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/10/2023,Building_C,0,0,0,0,0,0,95,98,3.6,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/10/2023,Building_C,0,0,0,0,0,0,95,94,3.7,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2023,Building_C,0,0,0,0,0,0,0,0,4.1,87,89,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/10/2023,Building_C,0,0,0,0,0,0,98,97,3.9,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2023,Building_C,0,0,0,0,0,0,72,74,1.9,69,71,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Building_C,0,0,0,0,0,0,68,71,2.2,69,70,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,Building_C,0,0,0,0,0,0,74,72,1.9,71,69,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2023,Building_C,0,0,0,0,0,0,71,72,3.2,65,67,3.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2023,Building_C,0,0,0,0,0,0,74,78,1.9,78,79,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2023,Building_C,0,0,0,0,0,0,75,75,1.8,75,77,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2023,Building_C,0,0,0,0,0,0,69,69,1.8,65,66,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/11/2023,Building_C,0,0,0,0,0,0,76,76,2,74,75,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/11/2023,Building_C,0,0,0,0,0,0,73,71,2.1,72,71,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2023,Building_C,0,0,0,0,0,0,74,73,2,71,72,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2023,Building_C,73,73,4.1,0,0,0,0,0,0,82,80,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/11/2023,Building_C,0,0,0,0,0,0,70,74,2,70,67,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/11/2023,Building_C,0,0,0,0,0,0,74,75,1.7,73,75,2.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/11/2023,Building_C,0,0,0,0,0,0,75,77,1.7,72,74,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/11/2023,Building_C,0,0,0,0,0,0,67,67,1.5,67,64,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/11/2023,Building_C,0,0,0,0,0,0,67,69,1.5,63,62,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/11/2023,Building_C,0,0,0,0,0,0,71,70,1.5,65,64,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/11/2023,Building_C,0,0,0,0,0,0,72,70,2.4,53,55,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/11/2023,Building_C,0,0,0,0,0,0,63,62,1.8,42,42,0.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/11/2023,Building_C,0,0,0,0,0,0,63,62,0,47,75,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/11/2023,Building_C,0,0,0,0,0,0,0,0,0,42,43,0.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/11/2023,Building_C,0,0,0,0,0,0,0,0,0,54,55,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/11/2023,Building_C,0,0,0,0,0,0,64,63,0,55,57,1.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/11/2023,Building_C,0,0,0,0,0,0,64,63,-0.6,61,60,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/11/2023,Building_C,0,0,0,0,0,0,80,78,-0.1,59,60,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/11/2023,Building_C,0,0,0,0,0,0,62,65,-0.3,59,57,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/11/2023,Building_C,0,0,0,0,0,0,66,64,-0.7,57,54,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/11/2023,Building_C,0,0,0,0,0,0,68,73,1.6,63,65,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/11/2023,Building_C,0,0,0,0,0,0,72,74,2.7,55,57,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/11/2023,Building_C,0,0,0,0,0,0,63,63,2.7,55,52,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2023,Building_C,0,0,0,0,0,0,63,66,-0.4,59,57,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Building_C,0,0,0,0,0,0,64,80,2.3,64,64,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2023,Building_C,0,0,0,0,0,0,88,87,2.8,63,65,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2023,Building_C,0,0,0,0,0,0,71,73,1.2,56,58,1.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2023,Building_C,0,0,0,0,0,0,62,64,0,56,59,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Building_C,0,0,0,0,0,0,70,72,1.3,61,63,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/12/2023,Building_C,0,0,0,0,0,0,68,67,1.4,69,69,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/12/2023,Building_C,0,0,0,0,0,0,65,64,1.4,60,58,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2023,Building_C,0,0,0,0,0,0,66,65,1.5,55,55,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2023,Building_C,0,0,0,0,0,0,69,68,1.4,60,59,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2023,Building_C,0,0,0,0,0,0,68,67,1.4,63,62,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2023,Building_C,0,0,0,0,0,0,68,68,1.4,66,64,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2023,Building_C,0,0,0,0,0,0,69,69,1.6,68,68,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/12/2023,Building_C,0,0,0,0,0,0,66,65,1.5,60,59,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2023,Building_C,0,0,0,0,0,0,65,64,1.5,57,57,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2023,Building_C,0,0,0,0,0,0,64,63,1.6,57,57,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2023,Building_C,0,0,0,0,0,0,69,68,1.7,63,63,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/12/2023,Building_C,0,0,0,0,0,0,70,72,1.4,62,63,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/12/2023,Building_C,0,0,0,0,0,0,69,61,2,56,56,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/12/2023,Building_C,0,0,0,0,0,0,70,69,1.4,60,59,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/12/2023,Building_C,0,0,0,0,0,0,69,68,1.6,58,58,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/12/2023,Building_C,0,0,0,0,0,0,64,59,1.7,52,52,1.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/12/2023,Building_C,0,0,0,0,0,0,62,63,2.4,43,44,0.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/12/2023,Building_C,0,0,0,0,0,0,60,0,2.2,40,48,0.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/12/2023,Building_C,0,0,0,0,0,0,62,0,2.1,42,49,0.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/12/2023,Building_C,59,60,1.5,0,0,0,0,0,0,55,57,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/12/2023,Building_C,0,0,0,0,0,0,0,0,0,54,54,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/12/2023,Building_C,0,0,0,0,0,0,0,0,0,55,55,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/12/2023,Building_C,0,0,0,0,0,0,0,0,0,57,57,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/12/2023,Building_C,0,0,0,0,0,0,60,61,0.7,60,60,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/12/2023,Building_C,0,0,0,0,0,0,62,61,0.7,64,64,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
31/12/2023,Building_C,0,0,0,0,0,0,0,0,0,0,0,0,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2024,Building_C,0,0,0,0,0,0,62,61,0.7,64,64,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2024,Building_C,0,0,0,0,0,0,0,0,1,79,81,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2024,Building_C,0,0,0,0,0,0,62,65,1.9,43,45,0.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2024,Building_C,0,0,0,0,0,0,65,64,1.9,45,46,0.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2024,Building_C,0,0,0,0,0,0,70,69,2.2,53,54,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2024,Building_C,0,0,0,0,0,0,73,74,2.8,57,54,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2024,Building_C,0,0,0,0,0,0,67,59,2.8,51,52,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2024,Building_C,0,0,0,0,0,0,72,71,2.3,55,56,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2024,Building_C,0,0,0,0,0,0,68,67,1.4,56,55,1.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2024,Building_C,0,0,0,0,0,0,66,68,1.6,60,62,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2024,Building_C,0,0,0,0,0,0,70,69,1.5,64,66,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/1/2024,Building_C,0,0,0,0,0,0,68,71,1.5,66,65,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/1/2024,Building_C,0,0,0,0,0,0,72,71,1.6,65,67,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/1/2024,Building_C,0,0,0,0,0,0,71,70,1.4,59,61,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/1/2024,Building_C,0,0,0,0,0,0,73,74,2.6,57,59,1.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/1/2024,Building_C,0,0,0,0,0,0,64,64,1.6,52,50,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/1/2024,Building_C,0,0,0,0,0,0,75,74,3.6,61,58,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/1/2024,Building_C,0,0,0,0,0,0,65,64,1.5,56,55,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/1/2024,Building_C,0,0,0,0,0,0,66,65,1.6,62,61,2.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/1/2024,Building_C,0,0,0,0,0,0,65,64,1.5,54,54,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/1/2024,Building_C,0,0,0,0,0,0,70,68,1.4,60,58,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/1/2024,Building_C,0,0,0,0,0,0,67,66,1.5,57,55,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/1/2024,Building_C,0,0,0,0,0,0,68,67,1.4,59,60,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/1/2024,Building_C,0,0,0,0,0,0,67,69,2.2,51,52,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/1/2024,Building_C,0,0,0,0,0,0,72,75,2.5,58,57,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/1/2024,Building_C,0,0,0,0,0,0,62,65,2.1,48,49,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/1/2024,Building_C,0,0,0,0,0,0,69,62,1.7,59,61,2.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/1/2024,Building_C,0,0,0,0,0,0,66,70,1.4,58,59,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/1/2024,Building_C,0,0,0,0,0,0,67,58,2.6,68,58,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
30/1/2024,Building_C,0,0,0,70,73,4.2,0,0,0,64,63,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
31/1/2024,Building_C,0,0,0,67,67,4,0,0,0,58,57,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2024,Building_C,0,0,0,73,73,4.5,0,0,0,65,66,2.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2024,Building_C,0,0,0,74,78,4.8,0,0,0,67,69,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/2/2024,Building_C,0,0,0,76,77,4.1,0,0,0,70,70,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2024,Building_C,0,0,0,73,78,4,0,0,0,69,69,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/2/2024,Building_C,0,0,0,73,73,4,0,0,0,66,65,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/2/2024,Building_C,0,0,0,73,75,4.1,0,0,0,66,68,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2024,Building_C,0,0,0,76,80,4.2,0,0,0,72,70,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2024,Building_C,0,0,0,76,80,3.9,0,0,0,66,64,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2024,Building_C,0,0,0,72,78,4,0,0,0,64,63,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/2/2024,Building_C,0,0,0,72,75,4.1,0,0,0,68,68,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/2/2024,Building_C,0,0,0,66,68,4.2,0,0,0,50,51,4.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2024,Building_C,0,0,0,62,64,4.5,0,0,0,41,42,0.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/2/2024,Building_C,0,0,0,65,68,4.7,0,0,0,48,49,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/2/2024,Building_C,0,0,0,66,65,4,0,0,0,49,48,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/2/2024,Building_C,0,0,0,71,70,4.2,0,0,0,58,60,2.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/2/2024,Building_C,0,0,0,72,75,4.4,0,0,0,67,66,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/2/2024,Building_C,0,0,0,79,78,4.8,0,0,0,71,69,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/2/2024,Building_C,0,0,0,75,77,4.5,0,0,0,69,68,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/2/2024,Building_C,0,0,0,70,70,4,0,0,0,57,57,1.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/2/2024,Building_C,0,0,0,71,70,3.9,0,0,0,60,57,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/2/2024,Building_C,0,0,0,72,75,4,0,0,0,61,62,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/2/2024,Building_C,0,0,0,70,74,4.3,0,0,0,58,61,2.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/2/2024,Building_C,0,0,0,72,75,4.2,0,0,0,65,63,2.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/2/2024,Building_C,0,0,0,72,75,0,71,74,1.6,66,68,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/2/2024,Building_C,0,0,0,72,75,0,76,76,1.9,76,74,2.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
26/2/2024,Building_C,0,0,0,0,0,0,66,80,-0.2,64,64,2.3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
27/2/2024,Building_C,0,0,0,0,0,0,70,72,2.1,72,72,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
28/2/2024,Building_C,0,0,0,0,0,0,76,78,2,83,81,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
29/2/2024,Building_C,0,0,0,0,0,0,77,78,2.3,81,80,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2024,Building_C,0,0,0,0,0,0,71,74,1.9,67,68,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2024,Building_C,0,0,0,0,0,0,74,74,2.1,76,78,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
3/3/2024,Building_C,0,0,0,0,0,0,79,81,2.3,81,83,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2024,Building_C,0,0,0,0,0,0,76,75,2.4,77,79,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2024,Building_C,0,0,0,0,0,0,75,74,2.4,76,78,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
6/3/2024,Building_C,0,0,0,0,0,0,75,74,2,73,73,2.7,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2024,Building_C,0,0,0,0,0,0,77,79,2.7,80,81,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2024,Building_C,0,0,0,0,0,0,78,77,2.2,83,81,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2024,Building_C,0,0,0,0,0,0,75,75,2.1,76,78,2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
10/3/2024,Building_C,0,0,0,0,0,0,79,81,2,75,72,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
11/3/2024,Building_C,0,0,0,0,0,0,74,74,2.3,76,74,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
12/3/2024,Building_C,0,0,0,0,0,0,72,70,2,68,67,2.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
13/3/2024,Building_C,0,0,0,0,0,0,72,72,2.1,70,72,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
14/3/2024,Building_C,0,0,0,0,0,0,69,72,1.9,69,68,3.1,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
15/3/2024,Building_C,0,0,0,0,0,0,73,75,2.1,70,70,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
16/3/2024,Building_C,0,0,0,0,0,0,74,77,2.1,76,74,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
17/3/2024,Building_C,0,0,0,0,0,0,70,70,2.4,70,70,3.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
18/3/2024,Building_C,0,0,0,0,0,0,73,75,2.5,72,73,3.2,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
19/3/2024,Building_C,0,0,0,0,0,0,74,73,2.5,73,71,3.4,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
20/3/2024,Building_C,0,0,0,0,0,0,72,76,2.5,70,72,3.5,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
21/3/2024,Building_C,0,0,0,0,0,0,66,65,2.1,64,65,3.6,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
22/3/2024,Building_C,0,0,0,0,0,0,69,71,2.4,67,69,3.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
23/3/2024,Building_C,0,0,0,0,0,0,70,71,1.6,73,74,3,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
24/3/2024,Building_C,0,0,0,0,0,0,70,72,1.9,68,70,2.9,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
25/3/2024,Building_C,0,0,0,0,0,0,72,74,2.1,72,74,2.8,Building_D,0,0,0,0,0,0,0,0,0,0,0,0
